latitude,longitude,subset,is_crop,crops_2020,island,acreage
20.7585163,-156.32300876,training,0.0,Flowers / Foliage / Landscape,Maui,6.9854598
20.75197897,-156.30502053,training,1.0,Diversified Crop,Maui,0.54154199
20.74944079,-156.29044468,training,0.0,Pasture,Maui,1753.89001465
20.75823026,-156.31629213,training,0.0,Pasture,Maui,102.96099854
20.76408135,-156.32392903,training,0.0,Pasture,Maui,29.47139931
20.76401653,-156.31794302,training,0.0,Pasture,Maui,146.06599426
20.7591918,-156.29888495,training,1.0,Diversified Crop,Maui,1.74167001
20.75878347,-156.3002121,training,0.0,Flowers / Foliage / Landscape,Maui,0.250319
20.76056308,-156.2992289,training,1.0,Diversified Crop,Maui,2.97595
20.76289888,-156.30140815,training,1.0,Diversified Crop,Maui,18.9965992
20.75761363,-156.3009232,training,1.0,Tropical Fruits,Maui,0.42803699
20.75856026,-156.30117502,training,1.0,Tropical Fruits,Maui,0.336115
20.75891998,-156.30182886,training,1.0,Tropical Fruits,Maui,1.30394006
20.76324485,-156.30899915,training,1.0,Tropical Fruits,Maui,1.31947994
20.76484048,-156.31086772,training,1.0,Tropical Fruits,Maui,8.028160100000001
20.766397,-156.30976895,training,0.0,Flowers / Foliage / Landscape,Maui,7.399970049999999
20.76758279,-156.31732009,training,1.0,Diversified Crop,Maui,4.48509979
20.77020641,-156.31625982,training,1.0,Tropical Fruits,Maui,4.11063004
20.7706615,-156.31823479,training,1.0,Tropical Fruits,Maui,0.30707601
20.77164151,-156.31751881,training,1.0,Tropical Fruits,Maui,1.39218998
20.77297411,-156.32869671,training,1.0,Diversified Crop,Maui,3.57600999
20.77343453,-156.32779236,training,0.0,Flowers / Foliage / Landscape,Maui,1.74333
20.77676218,-156.33616242,training,0.0,Flowers / Foliage / Landscape,Maui,2.15711999
20.77725043,-156.33488058,training,1.0,Coffee,Maui,1.49144995
20.77760888,-156.34150548,training,1.0,Diversified Crop,Maui,5.01057005
20.78072886,-156.34260748,training,1.0,Diversified Crop,Maui,11.37049961
20.78232662,-156.33996054,training,1.0,Diversified Crop,Maui,0.431492
20.78160789,-156.33486569,training,1.0,Diversified Crop,Maui,0.37718499
20.77851237,-156.33110104,training,1.0,Diversified Crop,Maui,0.35716599
20.77825495,-156.32945148,training,1.0,Diversified Crop,Maui,15.06589985
20.78561683,-156.33349918,training,0.0,Pasture,Maui,232.49099731
20.78203628,-156.32454351,training,1.0,Diversified Crop,Maui,17.316099169999998
20.77965266,-156.32207078,training,1.0,Diversified Crop,Maui,4.63468981
20.77525315,-156.31644302,training,0.0,Pasture,Maui,276.35299683
20.76830032,-156.2919333,training,0.0,Flowers / Foliage / Landscape,Maui,1.13021004
20.77666196,-156.29947392,training,1.0,Diversified Crop,Maui,0.64433199
20.78652405,-156.32334563,training,1.0,Diversified Crop,Maui,2.08965993
20.77539228,-156.29640165,training,1.0,Tropical Fruits,Maui,0.46575001
20.75960744,-156.26385887,training,0.0,Pasture,Maui,1.67710996
20.77357663,-156.24630284,training,0.0,Pasture,Maui,4.49062014
20.78545142,-156.27760017,training,0.0,Pasture,Maui,7250.27001953
20.79518023,-156.31616805,training,0.0,Pasture,Maui,787.84698486
20.80066725,-156.32918042,training,0.0,Flowers / Foliage / Landscape,Maui,1.29133999
20.79266455,-156.32825052,training,1.0,Diversified Crop,Maui,8.5007
20.79205216,-156.33383106,training,1.0,Diversified Crop,Maui,2.95897007
20.79237414,-156.34070579,training,1.0,Diversified Crop,Maui,6.178939819999999
20.78992776,-156.34454379,training,1.0,Diversified Crop,Maui,12.95219994
20.78948791,-156.34652422,training,1.0,Diversified Crop,Maui,7.90143013
20.79887181,-156.36091264,training,1.0,Diversified Crop,Maui,70.11930084
20.79204373,-156.35559934,training,1.0,Diversified Crop,Maui,133.97599792
20.79625551,-156.35511166,training,1.0,Diversified Crop,Maui,66.6473999
20.79663765,-156.36181824,training,1.0,Diversified Crop,Maui,10.1104002
20.79451331,-156.36253703,training,1.0,Banana,Maui,12.39640045
20.79676482,-156.36678757,training,1.0,Diversified Crop,Maui,68.00479889
20.79773048,-156.36347158,training,1.0,Banana,Maui,4.16990995
20.79709728,-156.33883024,training,1.0,Diversified Crop,Maui,18.5984993
20.80028014,-156.33645759,training,1.0,Diversified Crop,Maui,14.15390015
20.7996361,-156.34041155,training,1.0,Tropical Fruits,Maui,3.4135201
20.80068392,-156.3417704,training,0.0,Flowers / Foliage / Landscape,Maui,4.01018
20.80232967,-156.34393113,training,1.0,Diversified Crop,Maui,5.91262007
20.80167325,-156.34774299,training,1.0,Diversified Crop,Maui,1.55962002
20.80305282,-156.34570995,training,1.0,Diversified Crop,Maui,4.59708023
20.80416951,-156.34505494,training,1.0,Diversified Crop,Maui,2.07146001
20.80422335,-156.35041052,training,1.0,Tropical Fruits,Maui,0.95519102
20.80820323,-156.34955791,training,1.0,Diversified Crop,Maui,2.69972992
20.81014294,-156.35403134,training,1.0,Diversified Crop,Maui,8.85515022
20.81089175,-156.35524955,training,1.0,Tropical Fruits,Maui,2.63361001
20.80787596,-156.35597352,training,1.0,Diversified Crop,Maui,4.3629899
20.80727008,-156.35417421,training,1.0,Diversified Crop,Maui,5.12313986
20.80500324,-156.35617128,training,0.0,Flowers / Foliage / Landscape,Maui,12.39560032
20.80746331,-156.35991822,training,0.0,Flowers / Foliage / Landscape,Maui,13.90260029
20.8093457,-156.35860324,training,0.0,Flowers / Foliage / Landscape,Maui,7.09502983
20.81323108,-156.35720449,training,1.0,Tropical Fruits,Maui,5.13656998
20.80391664,-156.3618756,training,1.0,Tropical Fruits,Maui,3.10279012
20.80516546,-156.36487468,training,1.0,Tropical Fruits,Maui,3.64497995
20.8091372,-156.28323205,training,0.0,Pasture,Maui,151.18800353999998
20.81487292,-156.29121565,training,0.0,Pasture,Maui,27.35689926
20.81455308,-156.321953,training,1.0,Diversified Crop,Maui,0.51626903
20.8098755,-156.32399033,training,0.0,Pasture,Maui,86.39659882000001
20.81353281,-156.34037535,training,0.0,Pasture,Maui,831.2919921900001
20.78865655,-156.45484985,training,0.0,Seed Production,Maui,288.60299683
20.81960226,-156.47868854,training,0.0,Seed Production,Maui,146.76100159
20.89053788,-156.3371168,training,0.0,Pasture,Maui,51.73630142
20.87882583,-156.31947668,training,0.0,Pasture,Maui,114.11000061
20.85794223,-156.34265531,training,0.0,Pasture,Maui,48.16889954
20.87470285,-156.36508464,training,0.0,Pasture,Maui,132.86000061
20.82181406,-156.31674097,training,0.0,Pasture,Maui,360.51599121
20.85089591,-156.35198203,training,0.0,Pasture,Maui,21.15640068
20.84610154,-156.34516264,training,0.0,Pasture,Maui,55.98730087
20.83536434,-156.37373934,training,0.0,Pasture,Maui,95.17819977
20.84747859,-156.40853143,training,0.0,Pasture,Maui,40.09870148
20.82308616,-156.48348875,training,0.0,Pasture,Maui,72.6391983
20.92190154,-156.34860717,training,0.0,Pasture,Maui,152.42399597
20.90291418,-156.3348028,training,0.0,Pasture,Maui,121.40100098
20.91222224,-156.33800891,training,0.0,Pasture,Maui,106.85399628
20.91172984,-156.35055756,training,0.0,Pasture,Maui,197.7769928
20.91996327,-156.3557984,training,0.0,Pasture,Maui,163.45300293
20.90850009,-156.33352725,training,0.0,Pasture,Maui,126.35700226
20.91637757,-156.34196376,training,0.0,Pasture,Maui,255.88000488
20.92588178,-156.36184444,training,0.0,Pasture,Maui,156.01300049
20.93091131,-156.34574266,training,0.0,Pasture,Maui,307.22698975
20.9260194,-156.3391698,training,0.0,Pasture,Maui,143.71699524000002
20.92986405,-156.35504081,training,0.0,Pasture,Maui,220.58200073
20.89099873,-156.3273445,training,0.0,Pasture,Maui,164.87800597999998
20.89453378,-156.34339207,training,0.0,Pasture,Maui,163.58599854000002
20.89940317,-156.35680138,training,0.0,Pasture,Maui,148.68699646000002
20.89355677,-156.34753154,training,0.0,Pasture,Maui,164.78199768000002
20.90484387,-156.35065226,training,0.0,Pasture,Maui,78.89209747
20.90632924,-156.35906555,training,0.0,Pasture,Maui,274.32199097
20.91142807,-156.35821014,training,0.0,Pasture,Maui,138.59300231999998
20.91969899,-156.36551612,training,0.0,Pasture,Maui,205.6269989
20.88865558,-156.36734488,training,0.0,Pasture,Maui,288.96099854
20.88827212,-156.37470484,training,0.0,Pasture,Maui,231.43600464
20.89071814,-156.35543293,training,0.0,Pasture,Maui,385.36401367
20.90407097,-156.39214771,training,0.0,Pasture,Maui,349.23300171
20.84811954,-156.3594197,training,1.0,Coffee,Maui,370.82501221
20.82917615,-156.40135774,training,0.0,Pasture,Maui,223.53999329
20.83576193,-156.38995071,training,0.0,Pasture,Maui,310.01501465
20.81909338,-156.37857584,training,0.0,Pasture,Maui,546.7760009799999
20.82627445,-156.37253303,training,0.0,Pasture,Maui,388.57000732
20.82941398,-156.38921343,training,0.0,Pasture,Maui,73.76280212
20.83160703,-156.38053098,training,0.0,Pasture,Maui,130.42100524999998
20.82894572,-156.39404887,training,0.0,Pasture,Maui,195.60899353
20.81792008,-156.3944723,training,0.0,Pasture,Maui,47.32569885
20.79872357,-156.50722662,training,0.0,Pasture,Maui,114.81300354
20.80437484,-156.50361329,training,0.0,Pasture,Maui,199.46299744
20.8426545,-156.50748994,training,1.0,Diversified Crop,Maui,33.84989929
20.83699861,-156.42115506,training,1.0,Tropical Fruits,Maui,105.14399719
20.922385,-156.28782071,training,1.0,Diversified Crop,Maui,0.89991701
20.81866426,-156.3664462,training,0.0,Pasture,Maui,1.76507998
20.84760554,-156.30861689,training,0.0,Pasture,Maui,1.24838996
20.89662159,-156.29151739,training,0.0,Pasture,Maui,17.43420029
20.79911146,-156.03568597,training,1.0,Diversified Crop,Maui,1.63794994
20.80127511,-156.03243073,training,0.0,Pasture,Maui,97.06510162
20.80373175,-156.03754762,training,1.0,Tropical Fruits,Maui,0.0
20.79519333,-156.04022669,training,1.0,Tropical Fruits,Maui,0.0
20.02589357,-155.64856813,training,1.0,Diversified Crop,Big Island,1.19640005
20.01434611,-155.69203184,training,1.0,Diversified Crop,Big Island,3.26711011
20.01361338,-155.69098101,training,1.0,Diversified Crop,Big Island,3.11563993
20.01446231,-155.68882268,training,1.0,Diversified Crop,Big Island,9.82586002
20.01905203,-155.69091331,training,1.0,Diversified Crop,Big Island,3.58564997
20.01810967,-155.69058181,training,1.0,Diversified Crop,Big Island,5.11429024
20.0181298,-155.69171668,training,1.0,Diversified Crop,Big Island,1.48527002
20.01856769,-155.69226658,training,1.0,Diversified Crop,Big Island,1.21342003
20.02128404,-155.69387185,training,1.0,Diversified Crop,Big Island,7.84566021
20.01338648,-155.68656216,training,1.0,Diversified Crop,Big Island,2.09225011
20.01378816,-155.6874271,training,1.0,Diversified Crop,Big Island,0.86909598
20.01441049,-155.68645922,training,1.0,Diversified Crop,Big Island,1.35731995
20.01510343,-155.68593979,training,1.0,Diversified Crop,Big Island,5.286180020000001
20.01414407,-155.68590314,training,1.0,Diversified Crop,Big Island,0.57991397
20.01633648,-155.68669113,training,1.0,Diversified Crop,Big Island,2.06186008
20.01597216,-155.68579094,training,1.0,Diversified Crop,Big Island,0.948937
20.016663,-155.69151911,training,1.0,Diversified Crop,Big Island,7.17557001
20.01495158,-155.68723526,training,1.0,Diversified Crop,Big Island,1.26507998
20.00463664,-155.69191319,training,1.0,Diversified Crop,Big Island,5.74115992
20.00362717,-155.69092947,training,1.0,Diversified Crop,Big Island,12.24419975
20.00484026,-155.68897471,training,1.0,Diversified Crop,Big Island,6.82134008
20.00741412,-155.68905945,training,1.0,Diversified Crop,Big Island,14.61849976
20.00580142,-155.68996626,training,1.0,Diversified Crop,Big Island,2.07737994
20.0062881,-155.69084001,training,1.0,Diversified Crop,Big Island,1.02961004
20.0051787,-155.69039081,training,1.0,Diversified Crop,Big Island,0.69986302
20.19891537,-155.82850231,training,1.0,Tropical Fruits,Big Island,1.65442002
20.20188194,-155.83550967,training,1.0,Tropical Fruits,Big Island,3.65796995
20.19850599,-155.84073107,training,0.0,Pasture,Big Island,10.86769962
20.2013229,-155.83682349,training,0.0,Pasture,Big Island,36.71450043
20.21106036,-155.84052526,training,1.0,Macadamia Nuts,Big Island,7.261380200000001
20.20945523,-155.82435472,training,1.0,Tropical Fruits,Big Island,5.53983021
20.21387273,-155.82218116,training,1.0,Macadamia Nuts,Big Island,18.202299120000003
20.21253613,-155.82587576,training,1.0,Tropical Fruits,Big Island,5.15896988
20.20671463,-155.82822833,training,1.0,Diversified Crop,Big Island,2.31914997
20.20954576,-155.83609234,training,0.0,Pasture,Big Island,4.587019919999999
20.21739407,-155.79901022,training,1.0,Macadamia Nuts,Big Island,62.875198360000006
20.22964896,-155.82001462,training,0.0,Flowers / Foliage / Landscape,Big Island,2.57439995
20.20860794,-155.82840985,training,0.0,Pasture,Big Island,82.39240265
20.22578425,-155.81400669,training,0.0,Pasture,Big Island,21.33810043
20.22464985,-155.82535509,training,1.0,Macadamia Nuts,Big Island,26.072500230000003
20.23464504,-155.81958066,training,0.0,Flowers / Foliage / Landscape,Big Island,3.05848002
20.23351846,-155.8197481,training,0.0,Flowers / Foliage / Landscape,Big Island,4.12302017
20.23090215,-155.82006164,training,0.0,Flowers / Foliage / Landscape,Big Island,3.02233005
20.23176853,-155.81993977,training,0.0,Flowers / Foliage / Landscape,Big Island,0.95281202
20.23021275,-155.82059578,training,0.0,Flowers / Foliage / Landscape,Big Island,0.24062
20.01532422,-155.69109458,training,1.0,Diversified Crop,Big Island,3.57787991
20.01324792,-155.68993806,training,1.0,Diversified Crop,Big Island,0.68207002
20.01273478,-155.69025741,training,1.0,Diversified Crop,Big Island,0.67287701
20.0115719,-155.69456748,training,1.0,Diversified Crop,Big Island,0.653211
20.00950133,-155.69508361,training,1.0,Diversified Crop,Big Island,2.92781997
20.00325123,-155.69299002,training,1.0,Diversified Crop,Big Island,3.12842989
20.00235731,-155.69210659,training,1.0,Diversified Crop,Big Island,2.02643991
20.00169635,-155.69283722,training,1.0,Diversified Crop,Big Island,3.58987999
20.01398329,-155.68372124,training,1.0,Diversified Crop,Big Island,8.68817043
20.0103968,-155.67687082,training,1.0,Diversified Crop,Big Island,1.70508003
20.01929565,-155.69321323,training,1.0,Diversified Crop,Big Island,2.83209991
20.02004868,-155.69166929,training,1.0,Diversified Crop,Big Island,1.26889002
20.0203464,-155.69375919,training,1.0,Diversified Crop,Big Island,8.152910230000002
20.23879488,-155.80719386,training,0.0,Flowers / Foliage / Landscape,Big Island,1.89092004
20.23673547,-155.80561829,training,0.0,Flowers / Foliage / Landscape,Big Island,2.71464992
20.23697089,-155.80743876,training,0.0,Flowers / Foliage / Landscape,Big Island,3.23455
20.23667097,-155.8084392,training,0.0,Flowers / Foliage / Landscape,Big Island,0.98957002
20.23642296,-155.80765045,training,0.0,Flowers / Foliage / Landscape,Big Island,0.96868098
20.23554893,-155.8072775,training,0.0,Flowers / Foliage / Landscape,Big Island,2.66631007
20.23621066,-155.80683066,training,0.0,Flowers / Foliage / Landscape,Big Island,0.791179
20.23812445,-155.80763367,training,0.0,Flowers / Foliage / Landscape,Big Island,2.08253002
20.237721,-155.80504104,training,0.0,Flowers / Foliage / Landscape,Big Island,3.87614012
20.23580074,-155.80811345,training,0.0,Flowers / Foliage / Landscape,Big Island,0.70625401
20.23853441,-155.80615071,training,0.0,Flowers / Foliage / Landscape,Big Island,2.59214997
20.23605026,-155.80880018,training,0.0,Flowers / Foliage / Landscape,Big Island,0.66159397
20.23759194,-155.80792172,training,0.0,Flowers / Foliage / Landscape,Big Island,0.97483802
20.23636869,-155.80994196,training,0.0,Flowers / Foliage / Landscape,Big Island,3.05215001
20.23740623,-155.80996007,training,0.0,Flowers / Foliage / Landscape,Big Island,5.10848999
20.23818531,-155.80878556,training,0.0,Flowers / Foliage / Landscape,Big Island,0.409493
20.23368101,-155.80782126,training,0.0,Flowers / Foliage / Landscape,Big Island,1.72586
20.23520332,-155.81058181,training,0.0,Flowers / Foliage / Landscape,Big Island,8.90472031
20.23447626,-155.80827688,training,0.0,Flowers / Foliage / Landscape,Big Island,7.68649006
20.23438578,-155.8066102,training,0.0,Flowers / Foliage / Landscape,Big Island,4.45593023
20.2400368,-155.83969798,training,1.0,Diversified Crop,Big Island,3.11663008
20.23371117,-155.83216544,training,1.0,Diversified Crop,Big Island,2.97590995
20.24537661,-155.83431406,training,0.0,Flowers / Foliage / Landscape,Big Island,4.15779018
20.21891052,-155.7938204,training,1.0,Macadamia Nuts,Big Island,164.27200317
20.02738255,-155.64704472,training,1.0,Diversified Crop,Big Island,3.98696995
20.02597981,-155.64222611,training,1.0,Diversified Crop,Big Island,14.59990025
20.02614183,-155.64095568,training,1.0,Diversified Crop,Big Island,12.08769989
20.03052139,-155.63673649,training,1.0,Diversified Crop,Big Island,15.2013998
20.01938542,-155.63872955,training,1.0,Diversified Crop,Big Island,2.69518995
20.01644902,-155.63291813,training,1.0,Diversified Crop,Big Island,0.61918497
20.01658344,-155.63243956,training,1.0,Diversified Crop,Big Island,0.27390501
20.01063365,-155.67839739,training,1.0,Diversified Crop,Big Island,0.98360097
20.00936737,-155.67792315,training,1.0,Diversified Crop,Big Island,7.893549920000001
20.017581,-155.68986127,training,1.0,Diversified Crop,Big Island,3.62585998
20.01257778,-155.68393315,training,1.0,Diversified Crop,Big Island,1.11093998
20.01275631,-155.68951274,training,1.0,Diversified Crop,Big Island,0.90583402
20.01208197,-155.68876729,training,1.0,Diversified Crop,Big Island,3.09144998
20.01340974,-155.68510034,training,1.0,Diversified Crop,Big Island,1.13732004
20.0136772,-155.6846626,training,1.0,Diversified Crop,Big Island,0.71457303
20.01253183,-155.6873245,training,1.0,Diversified Crop,Big Island,3.74071002
20.02731482,-155.64836696,training,1.0,Diversified Crop,Big Island,2.86237001
20.01559024,-155.68807008,training,1.0,Diversified Crop,Big Island,0.249654
20.01476151,-155.69138276,training,1.0,Diversified Crop,Big Island,0.63507098
20.01443681,-155.69048543,training,1.0,Diversified Crop,Big Island,0.654082
20.01130523,-155.69333332,training,1.0,Diversified Crop,Big Island,0.819287
20.00856457,-155.69214168,training,1.0,Diversified Crop,Big Island,1.55332994
20.00920164,-155.69362469,training,1.0,Diversified Crop,Big Island,3.92477012
20.008085,-155.6936591,training,1.0,Diversified Crop,Big Island,2.58218002
20.00862989,-155.69578576,training,1.0,Diversified Crop,Big Island,4.79746008
20.00719017,-155.6938287,training,1.0,Diversified Crop,Big Island,1.88230002
20.00723704,-155.69170651,training,1.0,Diversified Crop,Big Island,2.38076997
20.00639786,-155.69237762,training,1.0,Diversified Crop,Big Island,5.033730029999999
